period,category_id,category_name,census_naics,census_label,kind_of_business_source,sales_millions_nsa,sales_note,preliminary_flag,source_id,source_file,source_sheet
1995-03-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3390,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1995-04-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3358,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1995-05-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3504,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1995-06-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3587,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1995-07-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3440,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1995-08-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4385,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1995-09-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4163,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1995-10-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3737,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1995-11-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4950,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1995-12-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",8469,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1995
1996-01-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4358,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-02-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3372,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-03-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3711,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-04-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3577,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-05-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3570,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-06-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3647,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-07-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3565,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-08-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4694,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-09-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4107,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-10-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4137,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-11-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5235,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1996-12-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",9063,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1996
1997-01-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4064,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-02-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3380,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-03-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3918,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-04-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3868,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-05-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4098,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-06-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4181,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-07-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4050,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-08-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4686,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-09-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4254,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-10-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4166,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-11-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5190,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1997-12-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",8789,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1997
1998-01-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4167,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-02-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3669,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-03-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4126,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-04-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4170,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-05-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4333,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-06-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4507,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-07-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4332,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-08-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4908,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-09-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4516,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-10-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4369,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-11-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5184,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1998-12-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",9036,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1998
1999-01-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4402,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-02-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",3908,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-03-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4503,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-04-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4372,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-05-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4516,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-06-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4809,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-07-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4636,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-08-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5127,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-09-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4798,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-10-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4613,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-11-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5643,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
1999-12-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",9512,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,1999
2000-01-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4491,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-02-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4321,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-03-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4874,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-04-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4697,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-05-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4979,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-06-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5087,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-07-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4933,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-08-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5618,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-09-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5276,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-10-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4695,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-11-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5821,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2000-12-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",9588,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2000
2001-01-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4763,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-02-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4297,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-03-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4981,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-04-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4624,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-05-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4891,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-06-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5071,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-07-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4825,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-08-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5878,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-09-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",5090,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-10-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",4898,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-11-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",6362,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
2001-12-01,toys,Toys & Games,451,"Sporting Goods, Hobby, Book, and Music Stores","Sporting goods, hobby, musical instrument, and book stores",9710,reported,False,SRC-CENSUS-001,mrtssales92-present.xlsx,2001
